med_mass_1 med_mass_2 med_lum_dist p_PopIII
5.583107757420982153e+01 2.965445451710469627e+01 5.078977291037970645e+03 8.406012573242187536e-01
2.720812714732514905e+02 2.169543998693217191e+02 3.965582720319549117e+04 9.497554321289062296e-01
1.865235946295854035e+02 1.493476340965193003e+02 2.552002628834847928e+04 9.269632568359374991e-01
3.607914352071235271e+02 2.130232826801513681e+02 6.969666883158287965e+04 9.196397094726562749e-01
7.967394752401048663e+01 5.581739174835686867e+01 7.711200667689141483e+03 8.951285400390625036e-01
6.860417902165163184e+01 3.353364668933071613e+01 1.157151962588840979e+04 9.277770996093750444e-01
4.969311081688435934e+02 4.278765398074324366e+02 9.009944972942766617e+04 9.754960937500000151e-01
2.425229866829883179e+02 8.541394899343751490e+01 3.678503551229834557e+04 9.676956176757812722e-01
1.014648343029707291e+02 3.117568497771463143e+01 1.773620397702762421e+04 9.081423339843750497e-01
2.313826556949630344e+02 1.324989895877635036e+02 4.662491876697281259e+04 8.931793212890625222e-01
1.055825609856625817e+02 6.554669778960911231e+01 1.297856871237292762e+04 9.351538696289062313e-01
5.453594717021662746e+02 4.115800956768139258e+02 8.686246194415216451e+04 9.570988769531250107e-01
3.904277523745131475e+02 3.152997749820483477e+02 8.020843237266768119e+04 9.334296874999999938e-01
1.921600823422114104e+02 1.627744842392968394e+02 3.207881150944312685e+04 8.345319213867187225e-01
1.361824716944927047e+02 9.436029291458538637e+01 1.891620608108378656e+04 9.544514770507812607e-01
2.524068910177002749e+02 1.938118285650769508e+02 4.810929573517477547e+04 9.610168457031249556e-01
2.068369623751374320e+02 7.451911322442551011e+01 4.399166149106230296e+04 9.564268798828124973e-01
7.895374947552076605e+01 1.988267063502656384e+01 1.792854239911184777e+04 7.712707519531250000e-01
1.095747849953315267e+02 5.916881615713262477e+01 1.741392696598630937e+04 8.345548095703124725e-01
1.953950903011638047e+02 1.428685578613839766e+02 5.406496166103528958e+04 8.944683837890624600e-01
2.879431511333244771e+02 2.441293004932549593e+02 5.677984244586340355e+04 9.263540039062500009e-01
4.068190949719328273e+02 3.309293193965456226e+02 4.708634226133942138e+04 9.440765991210937624e-01
2.039530363343102408e+02 1.417851043002961262e+02 5.999091895901365206e+04 8.921239013671875551e-01
6.465370264331622252e+01 2.614478177617132815e+01 1.271328986036570859e+04 9.172515869140625000e-01
3.269747650676485478e+02 2.959719192878845888e+02 4.318773003126573167e+04 8.933021850585937118e-01
5.347080606421830851e+01 2.993192974125575745e+01 4.054369348275531593e+03 6.261572875976562091e-01
5.698630656349467927e+01 3.130952759761309778e+01 1.635205801737956062e+04 3.908305664062500240e-01
1.271790673747048999e+02 1.053207314144733004e+02 2.936070175430387098e+04 7.576160888671874538e-01
1.913521331062091235e+02 1.573674364620688380e+02 4.104770123598945065e+04 9.071836547851562793e-01
9.025947007009048662e+01 7.926154444113808495e+01 1.038507351133680822e+04 8.716961669921875488e-01
8.454806821637769190e+02 6.151133769281777859e+02 7.212363613580286619e+04 9.839532470703125089e-01
5.374894444376957381e+02 3.030500000613325824e+02 8.394020755307181389e+04 9.238914794921875284e-01
7.418715289625757237e+01 6.692405548630675582e+01 8.271016436786831036e+03 6.930324707031250142e-01
2.262421939925927745e+02 1.915661195921007902e+02 6.898771221539092949e+04 8.358024902343750284e-01
2.160958723393488299e+02 1.412954347392093268e+02 6.609193072389368899e+04 8.050335693359375044e-01
1.214356059704794575e+02 5.201411194211667066e+01 2.410090824876558690e+04 8.656604003906249734e-01
2.084580813764891047e+02 1.769593135615141080e+02 9.393831606876221485e+04 8.709945068359374876e-01
3.676568949495264746e+02 3.179565136238784362e+02 7.094082425953983329e+04 9.561406249999999662e-01
6.127272114639399092e+01 2.948021209614710614e+01 7.409787942159046906e+03 9.381245117187499982e-01
1.253591632869332670e+02 7.595969153245992800e+01 4.039163125336242956e+04 8.166390991210937811e-01
2.363635663083002783e+02 1.706118900904223210e+02 3.166081807898607804e+04 9.095342407226562065e-01
9.147063434186466679e+01 6.739343374386459118e+01 1.110796305662843770e+04 8.682034912109375391e-01
1.516262848785060555e+02 1.262493577999851908e+02 1.763241833578906153e+04 9.673995971679687500e-01
6.634072452370344308e+01 4.861812460223784171e+01 6.584291484084193144e+03 9.235180664062500044e-01
1.827621058666781835e+02 1.629883253216036678e+02 3.299601721460570843e+04 7.545390014648437615e-01
1.371899267321430216e+02 1.050745481423734020e+02 2.952418897513397678e+04 8.738490600585937518e-01
3.704313995087336480e+02 3.035270942165319639e+02 6.372121006373527052e+04 9.125800781249999716e-01
4.193507038354721317e+02 3.374802937240852998e+02 4.891350521846758784e+04 9.624077148437499840e-01
4.043322491925555937e+02 3.168554777748622655e+02 6.575239465766029025e+04 9.573146972656250142e-01
5.527693185390271537e+02 4.522263026900212139e+02 6.921392196243547369e+04 9.841535644531249627e-01
7.259959171307346537e+01 4.079320511004856797e+01 9.597752002783483476e+03 9.163253784179687944e-01
1.109326069994319539e+02 4.064545522820849044e+01 3.088579787992525598e+04 7.743927001953124778e-01
3.141000507506930717e+02 2.506297750089290730e+02 6.144831231387009029e+04 9.114327392578125409e-01
5.029783619227467284e+01 2.413120037418587671e+01 7.242788919672098928e+03 9.618100585937500169e-01
3.290307594155717084e+02 2.698114968046663193e+02 6.262959673342142924e+04 9.133050537109375089e-01
1.040876424807026979e+02 9.453157607539868934e+01 1.690399627329391660e+04 9.124327392578125417e-01
3.957592483374463654e+02 3.247375954953000132e+02 1.059068388025713211e+05 8.914876098632812385e-01
1.823084081657443392e+02 1.352314950632949717e+02 3.122657277042831993e+04 9.503573608398437900e-01
6.986464190402119812e+01 2.017029738948978590e+01 1.288509960411560678e+04 5.024187622070312997e-01
1.355766087634444261e+02 1.042714614988317692e+02 1.885035606979489967e+04 9.472222290039062909e-01
2.261696628714810799e+02 1.557855603677613772e+02 6.558123471975704888e+04 8.874034423828125462e-01
2.207787895920446317e+02 1.590081453600726036e+02 4.036277016669543082e+04 9.022019653320312305e-01
3.549936800611915260e+02 2.506062485992800362e+02 7.409446127780128154e+04 9.467739257812499698e-01
3.636694039469523432e+02 2.348159672149158723e+02 5.046990301425359212e+04 9.280855712890625497e-01
1.105757534691514365e+02 9.645574179165782880e+01 1.628048030508847660e+04 8.546165161132812660e-01
1.746568886613636096e+02 1.211500765047892116e+02 3.328546946333439701e+04 9.020411376953124671e-01
1.054335788612198712e+02 7.153942413896484709e+01 1.639131983442727505e+04 9.220504760742187500e-01
8.798617614275050869e+01 4.921069105437585023e+01 1.488346016458981467e+04 9.514479980468749654e-01
4.425481832313885207e+02 3.973419480338918675e+02 7.686461490001426137e+04 9.872175292968750071e-01
1.958578480318736297e+02 1.538531602536717457e+02 3.806795997344975331e+04 8.758942871093750027e-01
4.760473444738029229e+02 3.589723926522497663e+02 1.030342773732133210e+05 9.085560302734374538e-01
1.227502796567609380e+02 8.379908988072020293e+01 3.751881956413108128e+04 6.361129150390625320e-01
1.183873903193820780e+02 3.946049549245807953e+01 1.079546777865323929e+04 8.772052001953124512e-01
2.784464723982642909e+02 1.772915258229876372e+02 3.806371364416768483e+04 9.440887451171875444e-01
2.134742079415871103e+02 1.271595341190138413e+02 4.365903508351735218e+04 9.275214843750000382e-01
6.305908146759168176e+01 1.046139778774705320e+01 4.379089102785719660e+03 9.421594238281250089e-01
2.143199356646802016e+02 1.476458087931131899e+02 3.200310277538688024e+04 9.091040039062500133e-01
6.772669184437924628e+01 2.352483737882506887e+01 2.040099101429373695e+04 6.371434326171875329e-01
2.149289685350840671e+02 1.943833423866299768e+02 5.922130474186168431e+04 8.197879028320312900e-01
1.921043859567703862e+02 1.634001210768508372e+02 5.003482956147922960e+04 8.380403442382812207e-01
2.919811347021963570e+02 2.178749257969923008e+02 6.481466332671068085e+04 9.196842651367187482e-01
1.340325375673608619e+02 1.102449329700523037e+02 1.900894347993406700e+04 9.446766357421875204e-01
6.968029138281785606e+01 2.639960001624277908e+01 8.368491302175767487e+03 8.434330444335937926e-01
1.592808671032863685e+02 1.273953208308165301e+02 4.974272855350732425e+04 7.650284423828125346e-01
3.865641484693090888e+02 2.569892194625228967e+02 4.963994104659230652e+04 9.420972290039062447e-01
3.359489608860944827e+02 2.757039076498965642e+02 5.844298010987277667e+04 9.200416259765624716e-01
1.136250475440314318e+02 5.245078878002057365e+01 2.676805448631985928e+04 9.159826049804687953e-01
5.896585800603742911e+01 3.743854745036402676e+01 9.476479651041683610e+03 8.819130249023438006e-01
4.436452952236079739e+01 2.684217372352206610e+01 4.828644374075068299e+03 8.747355957031249796e-01
3.551419621553524308e+01 1.606820764654445455e+01 5.513788862088019869e+02 9.027692871093749849e-01
2.892173854518145504e+02 1.577951564685380390e+02 5.876267674030712078e+04 9.506508178710937340e-01
4.264935602330328948e+02 3.746528856290912017e+02 8.425137290017490159e+04 9.854458007812499920e-01
3.298306992926019348e+02 3.012200481576495577e+02 6.176053236065366946e+04 9.086352539062499956e-01
3.432550040929803572e+02 3.177744217721265159e+02 4.090103210116126866e+04 7.849582519531249636e-01
5.177894058426621626e+01 2.159767120417753716e+01 1.143450150962434600e+04 9.271911621093750222e-01
1.245132844859510044e+02 6.347212158882610566e+01 2.366274613668941311e+04 7.040339355468749893e-01
1.761678131709926163e+02 1.292642109667812349e+02 2.525847126290990855e+04 9.287128906249999538e-01
1.013553246138941262e+02 5.114176811183095595e+01 1.382883894311502445e+04 9.166901855468749805e-01
7.362133343513347938e+01 4.625842227995795497e+01 7.544932665713334245e+03 9.128682861328124565e-01
4.411588759986387913e+02 2.391517161631257409e+02 4.719279885744252533e+04 9.690395507812500364e-01
1.491109493426695849e+02 1.266715296910722941e+02 2.771838660719413019e+04 8.929690551757812900e-01
2.592898941695515305e+02 2.022656570608340871e+02 5.945380479105233098e+04 8.700368652343749565e-01
3.619093780658851074e+02 2.968337165842936543e+02 8.651297367971942003e+04 8.941401367187500338e-01
9.451009703694496977e+01 8.858929345058940896e+01 1.301379421638399799e+04 9.297969360351562296e-01
1.027783895059417603e+02 4.112222081047694644e+01 1.470263715209523252e+04 9.042595825195312020e-01
3.658601806905646754e+02 2.588547736695905996e+02 1.099322542059639236e+05 8.601851196289062029e-01
2.125333642726713492e+02 1.558694399251802452e+02 8.928339312694469118e+04 8.356170654296875000e-01
2.642527677220026590e+02 1.987139125878248365e+02 5.607491074656059209e+04 8.780108642578124956e-01
9.772037748105972810e+01 3.888159014287256809e+01 1.712363381445002597e+04 9.568300170898437207e-01
2.746150497084293534e+02 1.741654057968018776e+02 7.959344833950267639e+04 9.455989990234374698e-01
3.873073273257917890e+02 2.715630036946310497e+02 6.304050868366908253e+04 9.372856445312499618e-01
1.587442906428065896e+02 1.276355431999409404e+02 2.958896374907820427e+04 9.333935546874999600e-01
1.170259984280243941e+02 9.999415628924779753e+01 1.228708646260728528e+04 8.386065063476562109e-01
6.573169625477231648e+01 6.246053659453261275e+01 1.242321747752125884e+04 4.820410156250000133e-01
1.077925470292570935e+02 7.461440272971955778e+01 1.729456885149915252e+04 8.816903686523437367e-01
3.599114571770267048e+02 2.613437905961478123e+02 5.179325336592133681e+04 9.212315673828125329e-01
8.900469967927840287e+01 5.823771088971605536e+01 3.835268685536429257e+04 4.958586425781250084e-01
7.074249783880716791e+01 2.032377390142738349e+01 1.059173045648743755e+04 4.666301879882812642e-01
1.269058897840593545e+02 9.342598573405092566e+01 2.470774339179170420e+04 9.300452270507812980e-01
2.542230398200252353e+02 2.217531428174011126e+02 7.144328814072233217e+04 9.185759277343750195e-01
3.881080870137168972e+02 2.839040987044576241e+02 6.255365181981681962e+04 9.433518066406250124e-01
2.199735516839834304e+02 1.374670040983257877e+02 5.870822757377395465e+04 8.237235717773437882e-01
1.280588863668633621e+02 8.914625422809359634e+01 2.554636746963638143e+04 9.296879882812499885e-01
4.428849505417151704e+02 3.259220629372808276e+02 5.752499509241156193e+04 9.613783569335937473e-01
2.330589487486336964e+02 1.728900104142056193e+02 3.274601145630654355e+04 8.911002197265625036e-01
8.418735387457135744e+01 3.794757226791186611e+01 1.552477312296048513e+04 9.472018432617187456e-01
3.771550387406872460e+02 1.838474272205424143e+02 7.886772289694650681e+04 9.351431884765625258e-01
5.611810225276301480e+02 4.367645886441370067e+02 1.377127425443282991e+05 8.717841796874999938e-01
2.704172354394962667e+02 2.160092521334908326e+02 4.739635810737637803e+04 9.566667480468750151e-01
1.269338853360908388e+02 6.529309707513570515e+01 3.537900387958227657e+04 8.402599487304687198e-01
4.026797804370845597e+02 2.932425493968029286e+02 1.136981579738608125e+05 8.505418701171875151e-01
2.305537181448716524e+02 2.058498392293376469e+02 5.013613072128762724e+04 8.456695556640625444e-01
7.266631230418767018e+01 3.969522038809093090e+01 1.057034766171464980e+04 9.221882324218749760e-01
3.231045691822837398e+02 2.328161427511468560e+02 9.761791615789780917e+04 9.119906005859375053e-01
2.506177875758950790e+02 1.888834057668497053e+02 6.500892645646650635e+04 9.200142211914063006e-01
3.075085130218898257e+02 2.109180787026298276e+02 5.403107633759292366e+04 9.573222656250000018e-01
2.002409604620279140e+02 1.418856027245383018e+02 3.954927375963941449e+04 9.714852294921875187e-01
1.916087980972782248e+02 1.515583491451050691e+02 4.125722056158952182e+04 9.387902832031249645e-01
9.989612832373268247e+01 6.146843363961245643e+01 4.710317936863067007e+04 3.664345703124999853e-01
8.277957671996466615e+01 2.832241462812454103e+01 1.226733319995024794e+04 7.789018554687500151e-01
2.185023722885310349e+02 1.782421652709621753e+02 3.673805455144371808e+04 8.783858642578125098e-01
2.680963394187235593e+01 9.275239397381167095e+00 2.049741843949106624e+03 5.029149475097656197e-01
1.393726415240985830e+02 2.110436641947732284e+01 1.900312180285391150e+04 8.577819824218749778e-01
2.071300952481873594e+02 1.330559889956609254e+02 4.188028984803314233e+04 9.633472290039062358e-01
1.557221029620632464e+02 1.330689802006015725e+02 3.095595122250184068e+04 8.945172119140625266e-01
2.401377539634048048e+02 2.092031987782389706e+02 3.342162911506250384e+04 9.179719238281249805e-01
4.812237150123560241e+02 4.177643809851535366e+02 1.032691806720201566e+05 9.423841552734375515e-01
1.210197056873495569e+02 7.714371723659024838e+01 2.500808860480551812e+04 8.693812255859374449e-01
8.451860188781250827e+01 5.556075853806456166e+01 1.652908161004001522e+04 9.189582519531249716e-01
1.244252042084131631e+02 1.013871299296404516e+02 1.272737055322846936e+04 9.317167968749999751e-01
3.277398564145213413e+02 2.072447033231659645e+02 7.300614194328055601e+04 9.263879394531250311e-01
7.761547596717279873e+01 5.356968164138334032e+01 1.304925272103779207e+04 6.738713378906250329e-01
1.695623583149546221e+02 1.062061258331351183e+02 3.881063084610906662e+04 9.166262207031250497e-01
5.849980761264299645e+01 2.974244299008496029e+01 8.078951966988490312e+03 9.304072265624999671e-01
1.704794639917415680e+02 9.056412852222774745e+01 3.736121738631158951e+04 9.188663330078125080e-01
9.970092050980034060e+01 8.492614886384330930e+01 2.217115903522162989e+04 6.491077880859374982e-01
3.361775058629737032e+02 2.417617002997833993e+02 6.952217612083602580e+04 9.095129394531249467e-01
1.350806892418452207e+02 7.511253693646494867e+01 2.861415292507762933e+04 9.106779785156250417e-01
6.251523659583574499e+01 2.124144852311777498e+01 1.770213854303273183e+04 8.038060302734375551e-01
3.596304990160223269e+02 2.639286047309110472e+02 7.977155365643618279e+04 9.259711914062499494e-01
1.460517714772446425e+02 1.246857828204830270e+02 2.806210368902020855e+04 8.871436157226562091e-01
2.496624603746914772e+02 1.474036221709968686e+02 6.361341241545275989e+04 9.088118896484375098e-01
4.606516383331287443e+02 3.550372383035302164e+02 9.850751210688534775e+04 8.998893432617187660e-01
2.620473113612490579e+02 2.096575708978797365e+02 5.897738390618814446e+04 8.954855346679687633e-01
5.120743466397603925e+02 3.047278123678506745e+02 9.804687621872001910e+04 8.867979736328125417e-01
8.012266917587425041e+01 5.450411402001341088e+01 1.733871779710688133e+04 7.847022705078124938e-01
5.543885955701118746e+02 2.968786444770590833e+02 7.392460553963866550e+04 9.247112426757811976e-01
3.369841362118113466e+02 2.712619969786929914e+02 5.707482928890830954e+04 9.216422119140624813e-01
1.408532594500721586e+02 4.764039709050175020e+01 2.860007246418747309e+04 8.712917480468750364e-01
1.527285809415374729e+02 9.941944241336301502e+01 3.051363788933786418e+04 9.093937988281249885e-01
4.383363142827862902e+01 2.328207629612926155e+01 3.545970626070076833e+03 9.791061401367187056e-01
9.691659374077428879e+01 6.795967442856158414e+01 3.136648013439459464e+04 6.553455810546875426e-01
1.650263245556949414e+02 7.766232614702164483e+01 3.232911216306741699e+04 8.767287597656250320e-01
5.265672434385252245e+02 4.059672611729452001e+02 9.383097358055580116e+04 9.420349121093749556e-01
3.081967037908861471e+02 2.574129881560829176e+02 4.140417461779326550e+04 8.645778808593750364e-01
2.829122443903723934e+02 2.206796224287798225e+02 7.684011670023904298e+04 9.047020874023437020e-01
3.491988353840431500e+02 1.705997490803653989e+02 5.901463709345755342e+04 9.609519653320311994e-01
2.029318106122284746e+02 1.595767373564535490e+02 4.905269334331571008e+04 8.723880004882812456e-01
1.545658331091196658e+02 9.251260433302107344e+01 3.955702833304602245e+04 8.171449584960936985e-01
9.239058691636429899e+01 2.209014631751809432e+01 1.392556320484414755e+04 9.684232177734375391e-01
2.347768493763539368e+02 1.872760584454362345e+02 6.847023703993824893e+04 8.609334716796874787e-01
1.363705950922893066e+02 4.359695388519218540e+01 2.425781350399237635e+04 9.222046508789062402e-01
4.408325811483196048e+02 3.903879112646714589e+02 4.974894349396218604e+04 9.815563964843749822e-01
4.394594932766652562e+01 1.903370631047297223e+01 1.076628848498956359e+04 2.772997436523437775e-01
3.629868007903654075e+02 2.861324714951440455e+02 4.091562652728104149e+04 8.958222656250000027e-01
6.475673148615562980e+01 2.382689114595232738e+01 6.048259382250875206e+03 9.152602539062499876e-01
9.256868988470321824e+01 8.809142566196037194e+01 9.408613822975639778e+03 8.452200927734374591e-01
2.436032633821621971e+02 2.037667763934363734e+02 4.388926265069481451e+04 8.624102783203124734e-01
3.510883043161295518e+02 2.483307124315559804e+02 6.964459896033449331e+04 9.362600097656249565e-01
2.111177262524764160e+02 1.481947781059097906e+02 3.493898964800911926e+04 9.356148681640624742e-01
9.064384783224664943e+01 6.593130438089139034e+01 7.903832415178629162e+03 9.329405517578125417e-01
1.118718451939796239e+02 5.467339398699112962e+01 2.121110497480129197e+04 8.611066894531249627e-01
4.715801725941055622e+01 4.361086579044255984e+01 3.238340422081450470e+03 8.972139892578124831e-01
5.108107376633903982e+02 3.272692350026855479e+02 9.097967993335257052e+04 8.961094970703125107e-01
2.795849834516188821e+02 1.577526750161677285e+02 5.025793964261764631e+04 9.378442382812499645e-01
1.617657946254462615e+02 1.331381643063930937e+02 2.774497526652910892e+04 9.377734985351562358e-01
7.156677231964602015e+01 2.257384882957394723e+01 1.026009286607272588e+04 9.198210449218749973e-01
3.766501129886001422e+02 2.915950867406377824e+02 7.405613777291399310e+04 9.423137817382812864e-01
4.735270066736477474e+02 3.340652942427311700e+02 6.307001558753735299e+04 9.532396850585937997e-01
7.677219587241683030e+01 4.096235209348360229e+01 2.458707705837485992e+04 7.237347412109375044e-01
6.487637306177232404e+02 5.014116666438336551e+02 1.155876615064670914e+05 9.733770141601562065e-01
5.088625547705026975e+01 4.577767996855926214e+01 2.478295735860046989e+03 9.189501953124999956e-01
2.021248999823010877e+02 1.382660676754114775e+02 4.747176422637646465e+04 9.309342041015624680e-01
3.999474934925769958e+02 2.286084684045193001e+02 7.618791674646940373e+04 9.519993896484375551e-01
1.773047188762254791e+02 1.246719717749156473e+02 3.642640539016581897e+04 9.177609863281249725e-01
7.293048480194325123e+01 3.741249080780782066e+01 1.275258017306073089e+04 9.235279541015625204e-01
4.492552600989929346e+01 3.848287186527738868e+01 3.636696338606733661e+03 8.937484130859375542e-01
1.963773851219295352e+02 1.132103871666121222e+02 4.456971397127993987e+04 9.526764526367187402e-01
4.159016479065301155e+02 3.100632898767553343e+02 1.404367795254205994e+05 8.023937988281250044e-01
3.609664105295680656e+02 3.023951485266883878e+02 7.459189455362383160e+04 9.010186767578125533e-01
2.059584934133352476e+02 1.630558560310826977e+02 4.433808239697998215e+04 8.883013916015625178e-01
2.475330031990944804e+02 2.337119232569059477e+02 4.840394134910027788e+04 8.994913330078124769e-01
2.958657619255729969e+02 1.583558633790818249e+02 8.295691152195735776e+04 8.969669799804687038e-01
3.832294853420275160e+01 1.555796965826195688e+01 2.025970584853467926e+03 9.588454589843750098e-01
1.108248089928332547e+02 9.084489269838664427e+01 1.601562623402433019e+04 9.321142578125000133e-01
2.188298523409239351e+02 9.068160692231505493e+01 3.504099750608392060e+04 8.857883300781249636e-01
2.597755944400259409e+02 2.069213441082807776e+02 8.985299191755978973e+04 8.902313232421874556e-01
1.025153069488443691e+02 9.236550043796458453e+01 1.253227762306453224e+04 8.956176757812499556e-01
2.497410800583099331e+02 2.139465765363340211e+02 3.745608008672994038e+04 9.083923339843750222e-01
4.388873780597583050e+02 3.395866901007916567e+02 9.209701837472734042e+04 9.430753173828124725e-01
6.784820088286201667e+01 3.841863904283675879e+01 8.589889149955772154e+03 8.787623291015624893e-01
1.351651223304008624e+02 1.017900328911664474e+02 3.681757868426295317e+04 7.289426269531249503e-01
1.750839056232827033e+02 1.358756065929792953e+02 2.229988359419883272e+04 9.420056152343749822e-01
3.657947885293672243e+02 2.263874910617268199e+02 3.057604197902577289e+04 9.400493774414062642e-01
2.837291905685734719e+02 2.567571165609265336e+02 7.454362984211710864e+04 9.288411865234375009e-01
1.420005581510098978e+02 5.459774930839106588e+01 4.335635335794856655e+04 8.104267578124999538e-01
2.680946629182539027e+02 1.397739570445555159e+02 4.615941582655008824e+04 9.389448242187500293e-01
3.129037605694639410e+02 2.789036401833143373e+02 6.953465307002716872e+04 9.225599365234374849e-01
1.548297843287451485e+02 1.044056356804275083e+02 2.574931063867577177e+04 9.471773681640625053e-01
3.081181600034643679e+02 1.721128322241593764e+02 5.115714025222977216e+04 9.453923339843750551e-01
1.588792856789297616e+02 9.125224581574822480e+01 2.446321071755599041e+04 9.309143066406250222e-01
9.993965786660160688e+01 7.932260947437319487e+01 1.287847969644051955e+04 9.383150634765624609e-01
2.996441871358016442e+02 2.255880836356507757e+02 5.397764898598530272e+04 9.344785156249999503e-01
9.123247050437132089e+01 5.982007737042198414e+01 3.243266242119084927e+04 6.312355346679687784e-01
1.788725121482650877e+02 1.075471313914457170e+02 1.863258213958120177e+04 9.589240112304687758e-01
2.724921597291521493e+02 2.261870814493013029e+02 5.809453101104572124e+04 9.289844970703124982e-01
2.182728480933499497e+02 1.743437448658279436e+02 6.501635235345184628e+04 8.842866210937500027e-01
1.325202345368731471e+02 9.819783135453576506e+01 2.658563362774538109e+04 8.626981201171874947e-01
1.321786109752490574e+02 5.500573469653625125e+01 2.676628597046399227e+04 7.979531860351563033e-01
9.765542897802657762e+01 4.139577204772967178e+01 1.580517043614059912e+04 9.522218017578124583e-01
4.031273637170076540e+02 2.142707925956241581e+02 5.566078385896970576e+04 9.456728515625000275e-01
2.113537265009273938e+02 1.392929730284779168e+02 4.187087609031882312e+04 9.099541015625000062e-01
2.584219624597785128e+02 1.383903025502248738e+02 8.500602851616460248e+04 8.305872192382812713e-01
4.402121665675819031e+02 3.567820371222312019e+02 8.318780999152429285e+04 9.756102294921874529e-01
1.328601045802372767e+02 1.118257189266495431e+02 2.271198701174840608e+04 9.297559814453124627e-01
2.197461587105290164e+02 1.581048417308068110e+02 4.912205441809444164e+04 8.968125000000000124e-01
1.007654819678798219e+02 6.601932343077744747e+01 4.678160841315529979e+04 3.844926452636718839e-01
5.987751799836662485e+02 4.553322611036060721e+02 1.142043006242827978e+05 9.243825683593750453e-01
4.766600331366286696e+02 3.663953302116535724e+02 8.008781024175783386e+04 9.719423217773437429e-01
9.287900110772416440e+01 5.441311764832761355e+01 2.568047130836913129e+04 9.501828613281250169e-01
3.683790086599715892e+02 2.344842654157955053e+02 7.278644365167574142e+04 9.385845947265625266e-01
3.643433638076731427e+02 2.581369959048177520e+02 6.117142931458212843e+04 9.504429931640625551e-01
2.665287236046742123e+02 1.869714546397923982e+02 5.138191436755401082e+04 9.060682983398437029e-01
9.936037322861574239e+01 7.149009483981649282e+01 1.516786782418419170e+04 9.279210815429687065e-01
5.842382141568864427e+02 3.831317265793007323e+02 1.117152509106259095e+05 9.008009033203124849e-01
2.586709375563212348e+02 1.989295433013623438e+02 6.814970914042463119e+04 9.146065673828125409e-01
2.296197602439266348e+02 1.455063185088468458e+02 5.659660658148657240e+04 9.530766601562500329e-01
1.838784803901766907e+02 1.560242139604910108e+02 4.453620637656059989e+04 9.065407714843749520e-01
1.723909783104986673e+02 1.486970246664877777e+02 4.153700770422910136e+04 8.931115722656249867e-01
8.064771375123510211e+01 4.863786075299397282e+01 1.723962768586056336e+04 9.045090332031250346e-01
1.652867108233201634e+02 1.411874605476488966e+02 3.442233728418045939e+04 8.940926513671875187e-01
3.677450605431821486e+02 2.838337658512485859e+02 5.553801379378869024e+04 9.143464355468750027e-01
2.850083296144003953e+02 1.988623675009786211e+02 4.995281462256329542e+04 9.372265625000000266e-01
1.912749761231384298e+02 1.687458856711604653e+02 3.826663697566285555e+04 8.417488403320312340e-01
9.211881024760577930e+01 2.704721491425775781e+01 1.794988965833807015e+04 9.410900878906249822e-01
5.244526389512546416e+01 3.599804564656610495e+01 6.662683139405900874e+03 9.033840332031249920e-01
4.221848949561970699e+02 3.222422852862009677e+02 7.793473189370287582e+04 9.461512451171875115e-01
7.568604534929912120e+01 4.493652269810202426e+01 1.959632728489222063e+04 7.880255126953125133e-01
1.608787615615778748e+02 8.003846236267236236e+01 3.421464854347482469e+04 8.896931152343749982e-01
1.208621321841645511e+02 5.061054586920464970e+01 2.951395368994714954e+04 8.625650634765624769e-01
4.731533538551040863e+01 2.263962580526860791e+01 4.570645338565676866e+03 9.113148193359374982e-01
1.323766465063236524e+02 1.129502597187209858e+02 2.076502688087899151e+04 9.358367919921875000e-01
1.576775061133695317e+02 1.406867004137618551e+02 2.350156273667731875e+04 9.322229003906250533e-01
6.180173097727198694e+01 1.409320831475266189e+01 1.017867740158908782e+04 9.363811035156249796e-01
1.140921069890001434e+02 8.648913272606984037e+01 1.467977644096238691e+04 9.452350463867187358e-01
3.726599870842669588e+02 2.739176291760798563e+02 5.758773016848815314e+04 9.298488769531250142e-01
5.125053865464184355e+02 3.958261558069490320e+02 8.084592875602481945e+04 9.710872802734374920e-01
2.200558392782882606e+02 1.418969876939586356e+02 2.854801687271435003e+04 9.425463867187500178e-01
1.002427188883963112e+02 2.853145742024805998e+01 1.514792487870996774e+04 8.150264282226562518e-01
1.596823621328159675e+02 1.372754769588923978e+02 2.566668079111591942e+04 9.305954589843750124e-01
3.184956031080877210e+02 1.395575343399196413e+02 5.618258707339777902e+04 9.701625976562500142e-01
1.270379745452706857e+02 8.778541336992343247e+01 2.361129472181022720e+04 9.276464843749999689e-01
3.889526644166496681e+02 1.722788377872395245e+02 7.500058172418337199e+04 9.692053833007812091e-01
2.707506123562944822e+02 2.399125694036011680e+02 5.382840343095520802e+04 8.504574584960937766e-01
6.073952399654233147e+01 2.671104661496478627e+01 1.932554013125606434e+04 8.712694702148437997e-01
3.365912822910727300e+02 2.213722515134904256e+02 8.669675331512073171e+04 8.943179321289062012e-01
1.322804918950968727e+02 1.199922961537155857e+02 2.451810453230567509e+04 9.193780517578125089e-01
7.415913126956557733e+01 2.073636536542530351e+01 9.678621243105062604e+03 8.461616210937500382e-01
6.248454222881949249e+01 3.930187324559448570e+01 4.783430618200285608e+03 9.709893798828125311e-01
1.604476208221598768e+02 6.525799222044894066e+01 2.007483965112253645e+04 7.288276367187499494e-01
5.466460570014327658e+01 1.613215841576918308e+01 1.414966271689176392e+04 3.672786254882812740e-01
