med_mass_1 med_mass_2 med_lum_dist p_PopIII
1.380000413908609502e+01 9.405016960832909945e+00 3.728345381126260691e+03 3.643975853919983045e-04
5.457762609028777234e+01 4.136201854388804122e+01 4.753250375249610806e+04 4.027017116546630776e-03
5.566464463787978900e+01 2.671965443497408188e+01 1.799306425976333776e+04 4.618831787109374809e-01
3.147310459479027145e+01 2.389332682822601583e+01 1.703186851311362989e+04 1.141577005386352562e-03
3.791843419050938735e+01 2.635829178266353523e+01 1.638681463906517456e+04 4.995458126068115512e-03
3.451580335418849188e+01 2.926083619216043274e+01 5.625089805927949783e+03 1.074520645141601588e-01
1.404696310603533504e+01 1.266225133575848361e+01 4.032047224595878106e+03 3.934420347213745165e-04
3.658081286657050413e+01 2.959182603320099858e+01 1.868225124113967468e+04 1.165193319320678754e-03
1.749764016895509045e+01 1.341848162571481495e+01 8.422365298791621171e+03 3.396177589893341212e-04
1.235419887599559452e+01 9.364956696565791106e+00 3.479921954481170360e+03 3.645027279853821009e-04
2.702653966871187663e+01 2.443678692084619897e+01 8.437464204644873462e+03 1.514679193496704015e-03
4.957321779730708045e+01 3.018455778117956356e+01 2.871317163770422485e+04 1.599360752105712796e-02
3.305481510417848767e+01 2.398300873076900785e+01 2.012797800167290188e+04 9.712206125259399778e-04
3.172791711306006590e+01 2.940039636928730715e+01 1.859399690242924044e+04 8.950325250625610620e-04
5.250991556345732647e+01 1.957392700747385916e+01 1.796101791475545542e+04 1.571134338378906148e-01
2.010020059198478393e+01 1.555921189932869808e+01 9.027906170834965451e+03 3.525768518447875864e-04
6.748377454974618672e+01 2.497479697742784310e+01 3.005042003302309968e+04 3.225087890625000231e-01
4.157273799452405427e+01 3.704160602373724487e+01 1.832010352001753199e+04 7.237369537353515424e-03
2.893970058395696299e+01 2.243187590023419986e+01 1.834765926252510690e+04 6.844323873519897938e-04
1.359800171457726492e+02 5.036454284501785139e+01 2.732972431092280749e+04 9.143604736328124760e-01
1.997867093854649312e+01 1.384990377383097560e+01 7.994483818345860527e+03 3.358107209205627472e-04
3.118531483960165218e+01 2.333207891964181613e+01 1.581062964921640560e+04 1.876152634620666419e-03
1.004030648101484644e+02 8.739731488067093323e+01 6.194837762392219156e+04 6.848133850097656850e-02
6.388226496176757507e+01 1.916580549584673321e+01 1.043129808006576059e+04 7.690287475585937393e-01
5.870587823492000723e+01 4.976743862230432569e+01 8.334471043116645887e+03 5.854253540039062731e-01
4.936321462137201621e+01 4.563481186755393537e+01 5.978606778750598096e+03 7.999122314453125382e-01
2.242617402474869692e+01 1.520134362616654045e+01 1.214594385933300873e+04 1.009437441825866656e-03
3.796383475316942224e+01 2.767761767783112958e+01 2.953374149272750219e+04 9.800320863723754362e-04
7.209015878300129998e+01 5.768452903204136106e+01 2.621114873676576826e+04 1.345805816650390563e-01
2.522174711333643415e+01 2.376929524078727951e+01 3.703937260828403851e+03 1.028753757476806585e-02
1.506907848721128751e+01 1.237699655501228158e+01 5.108039619536849386e+03 3.585096001625060836e-04
4.851562939838215982e+01 3.974184422728333743e+01 5.749224520962121460e+03 6.207362060546874893e-01
4.330695043352250906e+01 2.285722990913791364e+01 7.916059309478560863e+03 5.680418090820312793e-01
1.149127615227376431e+01 9.444174967409793453e+00 3.610040324197254449e+03 3.645027279853821009e-04
2.325282328368125917e+01 1.572945240211319984e+01 1.098880673194041810e+04 1.536889553070068309e-03
2.680032376930024896e+01 1.820392462262330824e+01 1.173711494613268769e+04 9.486066102981566880e-04
2.896189852132798137e+01 2.265261088713778292e+01 2.402911431280477336e+04 6.705491542816162300e-04
1.274281030939539860e+01 1.225092750797449170e+01 3.056496879704136063e+03 4.100818634033203216e-04
1.357422436633109086e+01 9.615960009611065118e+00 3.710768378072394626e+03 3.644501566886901756e-04
9.785177758050170382e+01 6.576986860458703177e+01 1.762329282785409305e+04 8.072779541015624449e-01
2.603417885748093852e+01 2.176979024006993768e+01 1.512291039761457978e+04 7.458656430244446330e-04
2.089888894905188010e+01 1.941253991832905967e+01 1.257013588662741131e+04 6.597840189933776821e-04
1.619685769433842495e+02 1.347530326622639905e+02 3.325820780806342373e+04 8.924865722656250000e-01
1.926595004809006539e+01 1.328154043993000144e+01 7.743870572160674783e+03 3.418868482112884374e-04
2.612368779194181201e+01 1.767178701158085374e+01 1.090041460598605772e+04 1.568524718284606883e-03
5.651720341535989434e+01 3.452196777205386979e+01 2.502983883994309872e+04 1.210875625610351586e-01
2.264778266584233535e+01 1.924884897160320918e+01 1.413065521609682401e+04 8.206710815429686971e-04
1.073961363782314749e+02 5.860943273680711485e+01 1.604582469901725199e+04 8.854754638671874512e-01
3.541959578341777615e+01 2.585206078222919146e+01 1.450107997644025636e+04 3.317949295043945163e-03
1.445859071661590747e+02 5.368724107173959936e+01 2.860464073346831356e+04 9.073977050781250053e-01
5.046809755352359872e+01 2.645950469101106250e+01 1.700383915269136196e+04 4.897783813476562775e-01
6.551381811802387745e+01 5.943859027363927794e+01 6.106327378228362250e+03 8.888103027343750018e-01
1.985419803211973644e+01 1.359320921606299848e+01 8.976785031478430028e+03 3.287458419799804449e-04
1.551769840166053882e+02 1.108708928281496924e+02 4.330809148883987655e+04 8.548204345703125373e-01
4.765276275063430234e+01 3.857017451556697551e+01 2.232265534416174341e+04 2.188626670837402408e-02
1.431749558184899058e+02 9.010015302188750752e+01 4.307216411633617827e+04 6.967830810546874476e-01
3.626736301814516139e+01 2.917725288833769781e+01 8.522645297542378103e+03 3.524339294433593422e-02
1.332444132847349749e+01 1.304463127987597559e+01 4.161646341430782741e+03 3.949126601219177159e-04
2.703825646613673683e+01 2.327689578489334465e+01 1.297523392498505928e+04 8.373971581459044994e-04
4.609412713504469394e+01 4.247026835211524798e+01 1.761272136368399151e+04 4.034740447998046847e-02
3.425420172795546137e+01 2.621265545596221358e+01 1.524553136569055459e+04 1.855916023254394493e-03
2.370322161047729992e+01 2.010327275373705547e+01 9.047796789820040431e+03 1.343410730361938423e-03
4.894965771917900810e+01 2.667736517873936464e+01 1.104408939567305424e+04 8.192282714843750480e-01
2.311469003795122745e+01 1.494425150402859082e+01 7.840432095760685115e+03 1.974241971969604471e-03
2.373157146389213068e+01 1.812118441066001040e+01 1.349867229003589637e+04 8.337495326995849124e-04
6.374989114651814504e+01 3.226250893657248753e+01 3.307307075604129204e+04 2.615845947265624805e-01
3.968811384393179509e+01 2.909272118152086506e+01 3.154267007664425182e+04 1.362104415893554670e-03
1.800512808591179237e+02 1.378919389945157832e+02 3.148546893967305368e+04 9.369887695312499876e-01
3.068618485289628595e+01 1.754556043370344298e+01 8.142146131067322131e+03 2.708505630493164128e-03
7.574609808628433427e+01 5.352998479742588245e+01 4.896269764176316676e+04 2.700105857849121119e-02
1.458770447568101503e+01 1.333708053132712834e+01 3.031667344294718532e+03 4.100910425186157044e-04
2.317708055979453263e+01 1.906966813832460161e+01 1.363142417113048759e+04 8.937335014343262066e-04
5.746816280499091079e+01 4.592072741333574726e+01 4.913073302733556193e+04 1.293714904785156321e-02
2.634072910012924851e+01 1.747981768159463911e+01 1.273913217659872316e+04 8.613744974136352747e-04
2.011331864304376893e+01 1.747502798985859229e+01 7.894607294286492106e+03 5.814169645309448780e-04
4.927481441159505238e+01 3.668918857751442886e+01 3.441055074645295099e+04 5.459454536437988517e-03
6.770820347119926907e+01 5.128896359300621555e+01 6.031994357880455209e+04 2.150519752502441304e-02
1.751740699302478887e+01 1.365949930478415553e+01 7.973091828225553400e+03 3.396173417568206627e-04
2.678292413792998161e+01 2.172238661194830200e+01 1.002317961570105035e+04 3.416000366210937642e-03
3.299197324258997810e+01 2.663848134452143412e+01 1.604203950098198948e+04 1.557240843772888248e-03
7.513355525446228000e+01 6.246646753585550016e+01 1.262448229686964805e+04 6.234836425781250524e-01
3.369755095929534860e+01 9.572974132972898786e+00 3.662526088986980540e+03 9.006369018554687411e-01
3.366616959009557775e+01 2.969103045572571986e+01 2.082720529852088657e+04 9.427211284637451640e-04
1.451837333067891933e+01 9.959574447158880517e+00 3.976380970446452920e+03 3.637492060661315688e-04
2.769616522525461377e+01 1.893117465111840403e+01 3.878370146218775972e+03 1.134015274047851622e-02
3.486450047664209961e+01 2.464697316354655499e+01 1.250232181946929632e+04 3.606774139404296531e-02
8.055859361655299722e+01 7.193050997009733294e+01 2.002016043492015888e+04 5.170096435546874813e-01
5.909689621238736379e+01 4.139386081509766768e+01 3.117228474702121821e+04 2.975780487060546847e-02
3.084761845299718175e+01 2.460483748726772291e+01 1.862941881326091971e+04 8.976829648017882815e-04
2.275891258044335075e+01 2.027429437611123575e+01 8.328816374269172229e+03 1.353014230728149516e-03
1.481891208000650906e+01 1.182291542659022987e+01 5.293954921331698642e+03 3.541397750377655250e-04
2.841716149145099735e+01 1.608487672587153838e+01 6.617802714561428729e+03 3.681833267211913861e-03
1.737999628379983363e+01 1.532292047279961800e+01 5.823924068519505454e+03 3.530479967594146945e-04
7.898817307708287672e+01 5.055861375451211615e+01 1.562208173286410783e+04 8.681298217773437687e-01
2.233985619216218765e+01 2.038617230005761982e+01 9.024189189913595328e+03 1.214730262756347733e-03
1.218769378115229784e+01 1.162317195558086702e+01 3.398213672698453593e+03 3.970494270324707040e-04
3.906945174885123606e+01 3.102891437655370410e+01 1.710479423282212156e+04 3.828148651123047114e-02
2.097623022704892293e+01 1.840527879380006482e+01 1.407854803814988372e+04 6.494928598403931080e-04
1.330347370419941200e+01 1.025583578838161358e+01 3.853939598633328387e+03 3.644501566886901756e-04
5.012508796969990499e+01 3.039371237955629823e+01 2.227087712642177212e+04 1.762328910827636735e-02
2.729704248277732148e+01 1.940535147280100148e+01 1.008162035080549686e+04 1.444034099578857385e-03
5.317530280085341587e+01 2.554683628294105802e+01 2.609160931759588857e+04 1.008307743072509727e-02
3.019925855275983650e+01 2.647861276531006780e+01 1.142319515656315161e+04 1.914989829063415546e-03
1.317614151321410532e+01 9.884963315629264002e+00 3.584669954374818644e+03 3.644151091575622615e-04
2.008373456182039263e+01 1.650642975197696316e+01 8.368829745912433282e+03 1.341623425483703513e-03
1.300542208528972665e+01 9.522381516932192369e+00 2.996786810504755522e+03 3.651386201381683419e-04
5.382267896399132212e+01 4.563062770886641317e+01 4.321926844491679367e+04 3.937197685241699240e-03
1.979761048734182438e+01 1.621401320750523212e+01 5.942128323504875880e+03 3.587636649608612295e-04
8.688088651343892366e+01 4.768516049966845571e+01 3.393391957140405430e+04 7.534501953125000151e-01
3.441862282403522499e+01 2.254887219412987420e+01 2.021908003364921751e+04 1.014152288436889543e-03
2.120735212464217057e+01 1.501557652964848089e+01 9.198651041580862511e+03 1.381443262100219777e-03
1.399347233618703257e+01 1.147484121979127458e+01 3.169208276185466275e+03 3.872622549533843929e-04
1.291814654496345582e+01 1.014731267940260651e+01 3.303356531366782292e+03 3.645476400852203460e-04
4.847160316390382917e+01 4.169546709538819584e+01 2.118133125729727180e+04 4.673542022705078069e-02
1.473272150002857472e+01 1.197251437651769734e+01 3.431774340475107692e+03 3.968670964241027724e-04
7.262684010797940459e+01 6.184304125538550778e+01 1.286381954547801070e+04 4.368537902832031472e-01
3.637252379705691396e+01 3.078544914845487313e+01 2.462715604994184832e+04 9.535719752311706213e-04
2.328016696745238079e+01 2.030815513753655210e+01 4.005691021808904225e+03 8.283160209655760983e-03
5.991819070127160529e+01 3.361761786385319795e+01 2.500225454070913111e+04 2.105381164550781115e-01
1.532431005667146984e+01 1.224908773561073794e+01 7.630043846089240105e+03 3.425154387950897234e-04
3.416382481874893529e+01 2.253915499594432603e+01 1.313572265062357474e+04 7.993642330169678512e-03
3.541107327696644802e+01 2.757056609773201927e+01 1.511778637216759853e+04 2.271275281906127898e-03
1.647526009267220957e+02 1.470116788402501129e+02 1.940905356583807952e+04 9.788801269531249849e-01
5.749852485469266128e+01 4.032125949276002075e+01 2.019641206707063611e+04 1.401571044921874898e-01
1.414647947761856983e+01 1.313836176735864569e+01 2.537022685129039928e+03 4.206876158714294221e-04
2.559587546857304474e+01 1.854640060719490791e+01 1.228715431799106409e+04 1.089652776718139657e-03
2.740541614272277116e+01 2.310185948063861616e+01 4.221943887753678609e+03 8.239290237426758617e-03
1.373646901409500032e+01 1.247084391372351142e+01 3.048946208523444056e+03 4.100021719932555979e-04
1.689309053370693050e+02 1.383376899443657351e+02 2.146188440846595040e+04 9.710385742187499503e-01
1.354071305295401118e+01 9.575807143651783093e+00 3.467039586347242221e+03 3.645027279853821009e-04
1.003868708394370799e+02 7.015918131131837754e+01 1.948367469274596806e+04 9.262370605468750462e-01
5.395985019910371250e+01 3.560220479563537310e+01 2.855839552137176361e+04 1.101831626892089792e-02
4.545590972461407375e+01 3.630725751718308913e+01 1.697194960898871432e+04 4.264573574066162463e-03
2.654713353881219362e+01 1.790542773415549860e+01 9.336556204946775324e+03 1.376915693283081157e-03
1.814110744521431329e+01 1.091836985495868717e+01 4.014721116730407175e+03 3.611452579498290846e-04
3.606022640115577360e+01 2.933119428270514106e+01 9.628896448553339724e+03 9.901432037353516055e-03
3.161262435475675758e+01 2.298034741960301375e+01 1.480345055302341643e+04 2.570847988128662030e-03
2.956505395722141571e+01 2.611433945903050002e+01 1.716603105822997895e+04 7.498342990875243906e-04
2.648873677457833509e+01 2.356274063897752313e+01 1.549674938364798436e+04 7.220264673233031715e-04
2.412620618529327388e+01 1.011716715454510407e+01 4.193731591294121245e+03 2.944780921936035120e-02
1.674129143077331960e+01 1.189351133838405872e+01 6.297439313378583392e+03 3.442851006984710472e-04
9.867199683688670575e+01 4.482471404745481180e+01 3.751276758057616098e+04 6.898510742187500266e-01
2.948475916825623955e+01 2.535156290087781272e+01 1.697630620164967331e+04 7.706051468849182354e-04
3.200021986572098598e+01 2.228630038408473979e+01 1.125848949459340292e+04 2.184702873229980684e-03
1.218819351616147628e+01 1.091336591914436838e+01 4.464188186046134433e+03 3.554465174674987940e-04
4.265828823043885620e+01 2.547429445312716823e+01 5.629716250315150319e+03 5.191210327148437775e-01
3.320133076455198307e+01 2.689346484653841429e+01 8.883620165679618367e+03 2.699337768554687517e-02
3.702828496245149381e+01 2.958221080914515966e+01 1.777289268427872230e+04 1.169211864471435486e-03
1.275036495012074944e+01 9.360742794319104831e+00 3.833704219902036129e+03 3.625029325485229471e-04
2.509877509438614851e+01 1.868701945704673051e+01 1.439394769354940763e+04 7.569177746772766087e-04
2.734933071081648137e+01 2.473882962644480443e+01 1.339013806515369106e+04 9.710057377815246122e-04
6.342342449877236277e+01 1.717735289752179284e+01 6.967183210193323248e+03 3.981462402343750040e-01
4.254796686138068651e+01 3.733788049322414793e+01 2.115731884398741749e+04 1.337456464767455963e-03
1.709910402970994880e+01 1.519369895635325918e+01 8.407470165928949427e+03 3.373878598213195853e-04
1.374204130935391888e+01 1.225920944158846915e+01 3.715559125749290615e+03 4.100863337516784651e-04
1.522726656886136141e+02 1.329055821152703061e+02 3.505234036402207130e+04 8.310457763671874609e-01
2.435429176595467027e+01 1.960162302094892794e+01 1.370958814087770952e+04 8.319991827011107921e-04
2.799936297531245799e+01 2.190278874057616321e+01 1.446301677999060848e+04 7.637804150581360089e-04
3.422904521167263425e+01 2.804985209164807003e+01 1.413479130301287660e+04 5.353867530822753809e-03
1.349107678546765143e+01 1.065291590630869223e+01 3.886617285604652352e+03 3.621118068695068398e-04
4.998317560141673255e+01 2.646381114543457969e+01 1.311011379292599486e+04 7.866938476562499449e-01
1.390885827787894158e+01 1.236766498608537646e+01 3.783459962647879365e+03 4.083824753761291343e-04
4.131149335495069863e+01 2.965227449048463626e+01 2.157926173132476106e+04 1.529283046722412082e-02
2.112799528053695752e+01 1.567385795307073515e+01 9.685632311343772017e+03 2.051959991455078094e-03
4.423661175722554617e+01 3.107082684221086311e+01 1.954259394591465025e+04 8.252716064453125347e-03
1.040001717194746789e+02 7.945232710608338778e+01 2.601678699023144145e+04 6.618316650390625444e-01
2.952763913029099285e+01 2.245883017757478939e+01 1.556768112474370355e+04 7.475557327270508081e-04
1.683380230545225942e+01 1.151662488460458356e+01 6.577572027571245599e+03 3.449605405330657937e-04
2.817337615483519997e+01 2.226267407208426619e+01 1.619093314334866955e+04 7.127946615219115691e-04
7.333625910738803100e+01 3.128036328662823706e+01 2.345878393061082897e+04 6.779199218750000533e-01
3.471859052889215036e+01 2.521816181827941605e+01 2.166399834441600979e+04 9.972872734069825138e-04
3.052819416501520777e+01 2.323912697645147674e+01 2.374206482629554739e+04 7.364795207977294393e-04
1.248119614379707514e+02 7.262855690482581394e+01 2.009682296882037917e+04 8.929368896484375373e-01
3.014149837760820816e+01 2.611059911283540558e+01 1.873851510549477098e+04 1.756065368652343691e-03
3.126025143549915697e+01 2.033123645550989878e+01 9.568046535805833628e+03 3.273642063140869054e-03
1.395749204301285751e+01 1.213663597724818111e+01 3.077626168777402199e+03 4.102138876914978205e-04
1.282726219913642041e+01 1.238152119311128274e+01 3.274667041984733260e+03 4.107850193977355792e-04
5.058484871905321967e+01 3.304119339949598100e+01 9.060384764790676854e+03 6.747408447265624831e-01
2.758212709186927114e+01 2.489940400071790449e+01 1.586913729127667102e+04 7.241646647453308435e-04
1.388160607092511256e+01 1.034769302398265722e+01 3.228834070542774498e+03 3.645027279853821009e-04
1.361596692636662453e+01 1.198081658251126846e+01 2.604797228818077201e+03 4.089921712875366211e-04
8.953014177854697664e+01 4.076163725815296601e+01 3.085248373891764641e+04 7.796431884765625542e-01
2.240184566700050084e+01 1.780720771957431481e+01 1.563028199450192187e+04 7.844889163970947786e-04
2.998479841837286841e+01 2.003342618841369926e+01 3.996185074624022491e+03 3.256863403320312683e-02
1.369426910963793809e+01 1.142553428363904011e+01 2.914445412662908439e+03 3.778529167175292795e-04
2.811671704213298995e+01 2.052052534660307259e+01 1.864763509955364498e+04 6.839302778244018503e-04
2.496036103951173146e+01 2.186958781327560786e+01 1.675390858780799317e+04 7.095512151718139570e-04
3.925467403964425728e+01 3.015240914194183119e+01 3.044398100278278071e+04 1.034308671951293928e-03
3.668063106705189114e+01 2.926410905804218388e+01 2.290834974976221929e+04 1.056126356124877964e-03
3.800431165393390387e+01 2.178853855943676976e+01 1.645224165122392515e+04 4.782224273681640742e-02
1.301664274842431013e+01 1.198663700218786232e+01 3.657533096831447892e+03 4.100407660007476655e-04
1.643871410497190482e+02 6.843741160906149901e+01 4.686685034677280782e+04 6.088586425781250533e-01
6.361168942010348104e+01 1.712951405714240138e+01 7.103342665054215104e+03 3.962258911132812700e-01
2.997527510010504415e+01 2.667145228891874353e+01 1.446254567996539117e+04 8.370015621185303029e-04
3.834009402439806280e+01 2.462049991281836725e+01 1.738944331823051471e+04 1.439938545227050773e-03
4.035995889020257721e+01 2.991646267669993620e+01 1.581556973260798623e+04 1.636880302429199324e-02
3.197780955608097031e+01 2.786254923729666189e+01 2.199608361289945969e+04 8.445589542388915990e-04
7.227329957072021216e+01 6.218335492526212249e+01 2.615989316210943798e+04 1.636332397460937560e-01
1.417729334524983287e+01 1.325353848521595879e+01 4.059495283536887200e+03 4.012976884841919158e-04
4.662257213753949969e+01 3.863134085405331319e+01 3.263885969718396518e+04 2.955550909042358246e-03
3.363788550247473808e+01 2.203653979445482491e+01 2.297914287357063949e+04 1.025918722152710039e-03
1.274657308587235072e+01 9.901556055171790049e+00 3.499552079942802266e+03 3.641044199466705053e-04
5.497925098962549129e+01 4.202045728470663732e+01 3.043894998151132313e+04 5.967773437499999944e-02
3.860527319207945851e+01 2.683002295084379796e+01 1.918221598946018275e+04 1.854274988174438484e-03
1.295367957018655503e+01 1.239484781838766025e+01 3.558837355776446657e+03 4.052510559558868152e-04
5.991116143999335009e+01 4.556815546546597773e+01 2.891447906344274816e+04 4.503346633911133046e-02
2.113087200430650725e+01 1.760219519441143277e+01 6.036008170689087819e+03 1.791763782501220757e-03
2.862104065948886245e+01 1.988404081314085659e+01 1.751517333641121513e+04 6.976554393768310755e-04
3.661781169982097595e+01 2.403447658245328711e+01 1.226669180274628161e+04 5.608661651611328292e-02
3.505383191303830159e+01 2.607206648693013662e+01 2.409209785960096633e+04 9.924750924110413170e-04
1.205016937123985201e+02 8.597286341449662928e+01 3.678878733667499910e+04 5.841002807617187154e-01
1.528307315237257313e+01 1.279473639557410536e+01 5.696166236665782890e+03 3.556712567806243823e-04
2.444437345290107544e+01 2.166623394376756906e+01 5.454425806831322006e+03 2.934192657470703278e-03
1.452758112712268002e+01 1.038070120184724843e+01 2.940533155710676510e+03 3.676417469978332585e-04
1.751998928934956723e+01 1.379494430424007945e+01 5.077685960318048274e+03 3.666082620620727639e-04
9.897602665452009774e+01 6.729942511205022981e+01 1.864680762661264453e+04 7.543154907226562456e-01
5.971329115949127697e+01 5.257418582995284595e+01 2.783011943550888827e+04 1.914622879028320471e-02
2.354776737941715226e+01 1.803584657442943850e+01 1.242741031340788504e+04 8.740045428276061639e-04
2.010498209268818925e+01 1.376528203392499350e+01 6.936662659837208594e+03 3.476309776306152192e-04
1.722932711576862062e+02 1.459147254783410119e+02 6.026773984386883239e+04 6.746839599609375515e-01
1.559168378363292540e+01 1.355108982128749062e+01 4.683925306648500737e+03 3.745715618133544939e-04
2.898097256462902038e+01 2.189592625360301525e+01 1.760419044472326641e+04 7.062658667564391656e-04
2.243553464096067529e+01 1.807257699931219008e+01 1.195066083856603655e+04 8.979227542877197404e-04
1.391158406812128234e+01 1.119315956830212855e+01 3.595689770750641401e+03 3.789317607879638715e-04
5.622962342427706517e+01 3.837343911355350912e+01 2.099805830011796206e+04 1.479107208251953243e-01
9.074355870659471179e+01 6.183122501616183797e+01 4.016383200297324220e+04 2.399033050537109357e-01
1.543452733357961648e+01 1.063265677475348703e+01 3.461402703599928373e+03 3.645027279853821009e-04
3.285591287229022583e+01 2.418654403561072641e+01 1.205027204598601747e+04 6.280348777770995879e-03
1.002632355712759420e+02 7.274550455978042862e+01 2.654627827734356106e+04 5.799644775390625506e-01
1.507984411615281495e+01 1.255100128380720292e+01 7.226419861172029414e+03 3.442783057689666778e-04
1.615628294074784677e+01 1.193900088769254531e+01 5.759877020846290179e+03 3.448979854583740165e-04
1.784213404582941394e+02 1.180654650596925137e+02 4.954948466997827927e+04 8.554918212890625373e-01
1.467444770188506098e+01 1.327596370096797784e+01 3.236989047763338021e+03 4.101625680923462166e-04
8.628920477640120623e+01 6.447744621956010747e+01 1.742681747028743848e+04 7.442454833984375462e-01
9.981030482242329072e+01 5.349897143915340791e+01 7.194670437436766224e+04 1.039840545654296816e-01
1.871774613175260171e+01 1.684995408738487654e+01 9.944892451787269238e+03 3.137086629867553923e-04
5.321415196197480668e+01 4.066764062773471977e+01 2.640251733816042542e+04 2.035044097900390661e-02
1.350931009881088585e+01 9.720374907567560285e+00 3.275749711094064878e+03 3.645027279853821009e-04
4.684210185052788233e+01 3.090049007071508669e+01 1.413294274408062847e+04 1.097011566162109375e-01
1.897826927904846528e+01 1.389016747258655649e+01 7.017638432147885396e+03 3.434067368507385046e-04
6.801810454823038299e+01 4.899886462563257794e+01 3.391832520443745307e+04 1.934629440307617312e-02
1.947603984974097102e+01 1.154923211467647803e+01 6.388968308277850156e+03 3.487331271171569664e-04
8.541033886801645281e+01 7.128947126125908085e+01 7.741826344317336407e+03 9.245300292968750000e-01
6.098109033566566950e+01 4.091212726835914282e+01 1.213836915589988166e+04 6.038142089843749893e-01
2.863754318470082083e+01 2.271910405668788258e+01 1.033313819072117985e+04 2.302855491638183642e-03
1.091055855196786695e+02 5.810060094773181305e+01 2.421883799437753623e+04 8.147427978515624503e-01
5.278036242940702039e+01 4.739661188296172867e+01 4.844376343082393578e+04 3.767656803131103592e-03
1.921985860856047523e+01 1.195037555403803964e+01 4.055281233455416441e+03 4.097708463668823424e-04
1.358965090511353324e+01 1.222518007128238970e+01 3.646212509626753672e+03 4.011261165142059114e-04
3.340299939717133526e+01 1.796961073194702507e+01 6.528666251612597080e+03 2.848048400878906358e-02
2.486577427235610571e+01 2.266672741691414217e+01 2.616102022593718721e+04 6.714417934417725138e-04
3.243675419852218056e+01 2.411439457167368161e+01 1.216146902708158814e+04 1.658181667327880780e-03
3.021180560255776726e+01 2.296687313839052536e+01 2.144135120785204344e+04 7.031849622726440898e-04
9.608112553290607138e+01 7.625394840046553213e+01 3.940858006375584227e+04 3.494268493652343821e-01
4.075068030972343536e+01 2.917676530062443163e+01 1.914386530000803759e+04 3.306514358520507707e-02
3.800285699298737541e+01 3.598564400615521208e+01 8.524127010065409195e+03 1.960630798339843897e-02
7.075556288784591175e+01 6.235765642668678765e+01 1.597967809791018226e+04 2.915119018554687691e-01
7.261170563699610625e+01 6.171780585016882270e+01 3.654652117918684962e+04 1.703815841674804696e-02
1.550741697934175356e+01 1.166896033249793518e+01 5.503010023512968473e+03 3.533726334571838604e-04
1.543377673144002671e+01 1.181586845306048161e+01 5.165952539043499200e+03 3.649238944053649993e-04
2.431038507327467357e+01 2.012708550431004539e+01 5.880494005069966988e+03 4.450076580047607026e-03
1.920814247408638664e+01 1.489974624088908861e+01 7.154805150640264401e+03 3.418666422367095835e-04
2.712447304723522024e+01 2.060191945211327180e+01 1.707430910900602248e+04 6.978262066841125566e-04
2.939596169041296747e+01 2.137237623312504198e+01 1.617692681237047145e+04 7.346193790435791250e-04
1.641921078784947099e+02 8.683671977734209690e+01 2.453671129449297950e+04 9.109161376953125444e-01
2.820451461878974797e+01 2.507721490339631742e+01 1.476882519417133517e+04 7.550457715988159605e-04
1.096681954795960792e+02 4.824184384605655396e+01 1.853289223590564507e+04 8.352496948242187358e-01
2.100666564854930130e+01 9.423819884517920187e+00 3.781818283892761883e+03 3.711860656738281278e-02
1.656171638538698687e+01 1.286051477145388588e+01 5.500973908449845112e+03 3.566871285438537385e-04
6.215306484714790969e+01 3.626416544442663792e+01 4.790592414782393462e+04 8.567718505859375430e-03
1.755397874765081667e+01 1.249349363387751666e+01 6.451499764209191198e+03 3.457197844982147364e-04
6.995327000225032066e+01 2.799974653282713177e+01 1.018420703247926940e+04 9.233471679687500488e-01
1.303377838722839499e+01 9.587611137336741862e+00 3.344433842371005539e+03 3.645464777946472060e-04
3.827215587537140351e+01 3.387528154764042654e+01 1.251762162047180027e+04 2.503768920898437333e-03
3.121658660937639240e+01 2.624453260965499268e+01 1.592828892469698621e+04 1.033004283905029387e-03
2.542349892192363825e+02 2.337245165131504905e+02 4.952755466378582059e+04 9.420827636718750453e-01
2.419165861182549548e+01 2.133469415779148193e+01 9.083064029467512228e+03 1.587374448776245018e-03
4.432574929523471496e+01 2.953689385927937394e+01 1.325717179157606370e+04 1.173055267333984394e-02
3.202048058965714716e+01 1.696568470822389685e+01 1.415096997629404177e+04 1.901636123657226554e-03
2.655140411208624585e+01 2.079062397957400066e+01 1.954248629775995505e+04 6.795570850372313924e-04
2.343209750557770121e+01 1.917245030800395256e+01 1.180351313661017230e+04 9.351105690002441215e-04
3.206909803836413175e+01 1.293735579588781626e+01 3.442617566184358566e+03 4.989672851562499956e-01
1.067374570217005498e+02 6.897982743048621046e+01 5.325196347735406744e+04 3.451557312011718781e-01
1.782612596958690077e+01 1.400087080293650743e+01 7.346068639676595012e+03 3.417439460754394362e-04
1.584304788734646081e+02 7.645618113955202944e+01 1.625162941504752052e+04 9.676192626953125098e-01
3.063515070759253689e+01 2.703150219118757036e+01 1.658612576375359640e+04 8.529826402664185099e-04
1.000111609518415179e+02 8.551870264507037689e+01 4.453150111568343709e+04 2.462189941406250082e-01
1.548730786765793610e+01 1.146967080680755657e+01 7.121280401973006519e+03 3.431736230850219484e-04
6.312786716124601583e+01 2.279891342920693376e+01 1.553924543693314627e+04 7.934595947265624671e-01
1.336455338183230310e+02 1.206438992438566942e+02 2.040159922916343203e+04 8.965383300781250009e-01
1.392203197839153006e+01 9.869034119150596140e+00 3.485516110694680719e+03 3.645027279853821009e-04
